,x,y
0,1635873774.213968,99.32056025369978
1,1635873774.246824,99.20903805496829
2,1635873774.2762043,99.43895348837209
3,1635873774.2802079,99.43895348837209
4,1635873774.3256104,99.4764799154334
5,1635873774.3562794,99.28990486257928
6,1635873774.392116,99.64627378435517
7,1635873774.4211879,99.52100951374207
8,1635873774.4523022,99.33800211416491
9,1635873774.5089803,99.40248414376322
10,1635873774.516035,99.13517441860465
11,1635873774.5813174,99.16609408033827
12,1635873774.611308,98.80813953488372
13,1635873774.648121,98.87579281183932
14,1635873774.6521666,98.87579281183932
15,1635873774.6927803,99.10081923890064
16,1635873774.728267,98.94688160676533
17,1635873774.7572708,99.08430232558139
18,1635873774.7882774,99.23810782241014
19,1635873774.8422763,98.9375
20,1635873774.8542976,98.99273255813954
21,1635873774.8833642,99.1921247357294
22,1635873774.920461,98.6436310782241
23,1635873774.9813435,99.09725158562368
24,1635873774.9853575,99.09725158562368
25,1635873775.0155861,98.76876321353066
26,1635873775.0615008,99.26466701902748
27,1635873775.0957527,99.21022727272727
28,1635873775.124088,98.98995771670191
29,1635873775.182948,99.32584566596195
30,1635873775.188949,99.26374207188161
31,1635873775.2247918,99.15895877378435
32,1635873775.2530532,99.42600422832982
33,1635873775.2852933,99.25105708245243
34,1635873775.3189845,99.25158562367865
35,1635873775.3479912,99.27642706131078
36,1635873775.3983426,98.61548625792811
37,1635873775.4276233,98.55179704016913
38,1635873775.4628627,98.67706131078224
39,1635873775.5138807,98.23956131078224
40,1635873775.5270615,98.52523784355179
41,1635873775.5560603,98.74788583509513
42,1635873775.5912392,98.27470930232558
43,1635873775.6205866,98.70428118393235
44,1635873775.6526082,98.53250528541226
45,1635873775.6847615,98.20018498942918
46,1635873775.720609,98.48348308668076
47,1635873775.764479,98.2958509513742
48,1635873775.8000228,98.24088266384778
49,1635873775.8517375,98.79347251585624
50,1635873775.8597836,98.47938689217759
51,1635873775.8938832,98.35570824524314
52,1635873775.9230337,98.6367600422833
53,1635873775.9579914,98.63715644820296
54,1635873775.9871202,98.60134778012684
55,1635873776.0235329,98.90142706131078
56,1635873776.0518522,98.62420718816068
57,1635873776.0875723,98.883588794926
58,1635873776.131964,99.30919661733616
59,1635873776.1886468,98.87143234672304
60,1635873776.1956692,99.25700317124736
61,1635873776.2298496,99.01929175475686
62,1635873776.2613156,98.4208509513742
63,1635873776.2953231,98.66582980972515
64,1635873776.32423,98.57677061310783
65,1635873776.3610747,98.33892706131078
66,1635873776.391134,98.74260042283298
67,1635873776.4204447,98.56659619450318
68,1635873776.4705439,98.31408562367865
69,1635873776.5222108,98.52959830866807
70,1635873776.5352325,98.25806025369978
71,1635873776.5645044,98.3325845665962
72,1635873776.6002867,98.66213002114165
73,1635873776.628667,98.35372621564483
74,1635873776.6642845,98.35689746300211
75,1635873776.6928902,98.78263742071881
76,1635873776.728582,98.27418076109936
77,1635873776.7567263,98.31183932346723
78,1635873776.7881453,98.60755813953489
79,1635873776.859121,98.28343023255815
80,1635873776.8671227,98.40288054968288
81,1635873776.9033191,98.56646405919662
82,1635873776.932651,98.1892177589852
83,1635873776.9642656,98.59156976744185
84,1635873776.9983132,98.60650105708245
85,1635873777.02809,98.1321353065539
86,1635873777.0600326,98.25924947145877
87,1635873777.0952418,97.96075581395348
88,1635873777.1240544,97.62315010570825
89,1635873777.1820526,98.11350422832982
90,1635873777.2037375,97.83060253699789
