,x,y
0,1635873790.8700552,98.30946088794926
1,1635873790.8993757,98.23348308668076
2,1635873790.9361691,98.50938160676533
3,1635873790.9664588,98.45282769556026
4,1635873790.9962287,98.19159619450318
5,1635873791.0320685,98.60438689217759
6,1635873791.0606706,98.20388477801268
7,1635873791.112372,97.89957716701903
8,1635873791.1410367,98.08430232558139
9,1635873791.1942027,97.66477272727273
10,1635873791.2062452,97.65816596194503
11,1635873791.2357657,97.98004756871036
12,1635873791.2726603,97.71366279069767
13,1635873791.301646,98.1166754756871
14,1635873791.3327699,98.41014799154334
15,1635873791.367142,98.05232558139535
16,1635873791.3968415,98.35253699788584
17,1635873791.4313316,98.5002642706131
18,1635873791.4783273,98.15763742071881
19,1635873791.5283403,98.33509513742072
20,1635873791.5413504,98.62341437632135
21,1635873791.5714207,98.13636363636364
22,1635873791.607014,98.36482558139535
23,1635873791.636112,98.09156976744185
24,1635873791.6683967,97.95732029598308
25,1635873791.7035718,98.40036997885835
26,1635873791.7320647,98.20824524312897
27,1635873791.7683709,98.3093287526427
28,1635873791.7972763,98.74299682875264
29,1635873791.8677895,98.77087737843551
30,1635873791.8778322,99.22383720930233
31,1635873791.9081297,99.7818446088795
32,1635873791.9435616,99.55285412262157
33,1635873791.9715898,99.74220401691332
34,1635873792.0077791,99.96868393234672
35,1635873792.035785,99.62460359408034
36,1635873792.072287,99.56646405919662
37,1635873792.1004846,99.39970930232558
38,1635873792.1360538,98.9830866807611
39,1635873792.2010503,99.24854651162791
40,1635873792.2155163,99.35597251585624
41,1635873792.2435803,99.11059725158562
42,1635873792.279854,99.88689217758986
43,1635873792.3082342,100.26915961945032
44,1635873792.3436341,100.4056553911205
45,1635873792.3717358,101.18485729386892
46,1635873792.406896,100.82782769556026
47,1635873792.4359992,100.491411205074
48,1635873792.4704351,100.45203488372093
49,1635873792.4964461,100.45203488372093
50,1635873792.501472,99.76493128964059
51,1635873792.5796018,99.64178118393235
52,1635873792.614827,99.18419661733616
53,1635873792.6450245,99.50356765327696
54,1635873792.680126,99.84949788583509
55,1635873792.709058,99.81633192389006
56,1635873792.7391453,100.00251057082453
57,1635873792.7740502,100.06884249471459
58,1635873792.8040633,99.46326638477801
59,1635873792.8605437,99.37975687103594
60,1635873792.864521,99.37975687103594
61,1635873792.8695326,99.08364164904863
62,1635873792.9194112,98.30589323467231
63,1635873792.983868,98.14970930232558
64,1635873793.0123563,97.88160676532769
65,1635873793.048456,98.31897463002115
66,1635873793.0794597,98.15856236786469
67,1635873793.108348,98.12936046511628
68,1635873793.1440668,98.54162262156449
69,1635873793.193687,98.3196353065539
70,1635873793.203686,98.22515856236787
71,1635873793.207687,98.22515856236787
72,1635873793.2520406,98.33047040169133
73,1635873793.2847116,97.99524312896406
74,1635873793.3188267,98.03990486257928
75,1635873793.380668,97.85240486257928
76,1635873793.4150858,98.04003699788584
77,1635873793.4448,98.25290697674419
78,1635873793.4806392,97.81831395348837
79,1635873793.5318606,97.98982558139535
80,1635873793.539869,97.8159355179704
81,1635873793.5448675,97.8159355179704
82,1635873793.5742815,97.38372093023256
83,1635873793.6203933,97.58390591966173
84,1635873793.653999,97.54109408033827
85,1635873793.6837602,97.4343287526427
86,1635873793.7192967,97.59381606765328
87,1635873793.7832081,97.43697145877378
88,1635873793.8120837,97.86257928118393
89,1635873793.8659725,97.40010570824525
90,1635873793.8781428,97.48123678646934
91,1635873793.9080594,97.88147463002115
92,1635873793.9120796,97.88147463002115
93,1635873793.9426575,97.57835623678648
94,1635873793.9928284,97.67045454545455
95,1635873794.0224915,97.9779334038055
96,1635873794.0524552,97.46696617336153
97,1635873794.0841177,97.97383720930233
98,1635873794.1193318,98.11680761099366
99,1635873794.2064304,98.14257399577167
100,1635873794.2124476,98.20745243128964
101,1635873794.2437272,97.72066596194503
102,1635873794.2806354,97.92071881606765
103,1635873794.2846556,97.92071881606765
104,1635873794.324509,97.72885835095137
105,1635873794.3590162,97.37539640591966
106,1635873794.3884063,97.77563424947147
107,1635873794.4200249,97.47872621564483
108,1635873794.4520125,97.45494186046511
109,1635873794.5082169,97.7009778012685
110,1635873794.5162218,97.62539640591966
111,1635873794.5795918,97.90288054968288
112,1635873794.616765,97.633588794926
113,1635873794.62081,97.633588794926
114,1635873794.644928,97.85755813953489
115,1635873794.6960387,98.09487315010571
116,1635873794.7239017,97.7806553911205
117,1635873794.7610955,97.97383720930233
118,1635873794.7891657,98.11627906976744
119,1635873794.8421922,97.90724101479915
120,1635873794.8552115,98.2603065539112
121,1635873794.8842008,98.37143234672304
122,1635873794.9168594,98.14376321353066
123,1635873794.9816182,98.62367864693447
124,1635873794.9856384,98.62367864693447
125,1635873795.0149784,98.35914376321352
126,1635873795.0603304,98.67745771670191
127,1635873795.0947871,98.18195031712473
128,1635873795.1242838,97.97079809725159
129,1635873795.178151,98.25092494714588
130,1635873795.1891549,97.9727801268499
131,1635873795.2201734,98.08734143763213
132,1635873795.255687,98.32743128964059
133,1635873795.2848854,98.09963002114165
134,1635873795.3211217,98.09130549682875
135,1635873795.3512058,98.30232558139535
136,1635873795.3967981,97.90763742071881
137,1635873795.4314907,98.20005285412262
138,1635873795.4600089,98.23599365750529
139,1635873795.518795,97.85517970401692
140,1635873795.5258381,98.30232558139535
141,1635873795.5556812,98.32241014799155
142,1635873795.591723,98.10214059196618
143,1635873795.6200018,98.46762684989429
144,1635873795.656134,98.2955866807611
145,1635873795.685324,98.03290169133193
146,1635873795.7161767,98.56831395348837
147,1635873795.7643023,98.28276955602537
148,1635873795.7960343,98.24854651162791
149,1635873795.8527987,98.63742071881607
150,1635873795.859804,98.35068710359408
151,1635873795.8952663,97.97013742071881
152,1635873795.9261203,98.19899577167018
153,1635873795.9561164,97.75105708245243
154,1635873795.9914625,97.7571353065539
155,1635873796.0202625,98.08060253699789
156,1635873796.0523396,97.79651162790698
157,1635873796.1003957,98.10081923890064
158,1635873796.1361115,98.19674947145877
159,1635873796.1866627,97.83364164904863
160,1635873796.1956835,98.00779598308668
161,1635873796.2281759,98.19741014799155
162,1635873796.260996,97.84540169133193
163,1635873796.2933996,98.19489957716702
164,1635873796.3241124,98.35874735729386
165,1635873796.3573284,98.02642706131078
166,1635873796.388116,98.32135306553911
167,1635873796.4215875,97.9575845665962
168,1635873796.4715745,98.16913319238901
169,1635873796.5221827,98.47568710359408
170,1635873796.5365493,98.24603594080338
171,1635873796.5649676,98.19820295983087
172,1635873796.5956023,98.62315010570825
173,1635873796.631058,98.38107822410149
174,1635873796.6606648,98.74233615221988
175,1635873796.6969485,98.86495771670191
176,1635873796.7251155,98.34038054968288
177,1635873796.7611096,98.49947145877378
178,1635873796.790733,98.52484143763213
179,1635873796.8593235,98.02484143763213
180,1635873796.8693886,98.52114164904863
181,1635873796.9002533,98.59011627906976
182,1635873796.934659,98.36614693446089
183,1635873796.9639328,98.68525369978859
184,1635873797.0008616,98.52973044397463
185,1635873797.0302083,98.24867864693447
186,1635873797.0598028,98.55655391120507
187,1635873797.0956042,98.29677589852008
188,1635873797.124607,98.1823467230444
189,1635873797.197757,98.61746828752642
190,1635873797.2037427,98.23189746300211
191,1635873797.2393384,98.06368921775899
192,1635873797.2693021,98.38266384778012
193,1635873797.304142,98.16596194503171
194,1635873797.3325622,98.10359408033827
195,1635873797.3651211,98.47951902748414
196,1635873797.3990548,98.18538583509513
197,1635873797.4282162,98.3431553911205
198,1635873797.4611442,98.64429175475686
199,1635873797.5176,98.30311839323467
200,1635873797.5400414,98.48123678646934
201,1635873797.574848,98.35676532769556
202,1635873797.6040561,97.94556025369978
203,1635873797.6382692,98.35095137420718
204,1635873797.668203,98.27140591966173
205,1635873797.7040703,98.25330338266384
206,1635873797.732995,98.51783826638477
207,1635873797.7642329,98.31646405919662
208,1635873797.7973394,98.30140063424948
209,1635873797.8501368,98.61376849894292
210,1635873797.8644729,98.33033826638477
211,1635873797.9081318,98.3242600422833
212,1635873797.943626,98.58734143763213
213,1635873797.972041,98.17692917547569
214,1635873798.0078456,98.40208773784356
215,1635873798.0369484,98.54862579281183
216,1635873798.0689394,98.25753171247358
217,1635873798.1027071,98.3090644820296
218,1635873798.1323142,98.62248942917547
219,1635873798.190681,98.24867864693447
220,1635873798.1966825,98.50475687103594
221,1635873798.2479663,98.66120507399577
222,1635873798.2760653,98.28448731501057
223,1635873798.3080137,98.67943974630022
224,1635873798.342719,98.43208245243129
225,1635873798.3721523,98.03607293868922
226,1635873798.4075925,98.21207716701903
227,1635873798.4360013,98.01532769556026
228,1635873798.4724605,97.88477801268499
229,1635873798.5234838,98.4529598308668
230,1635873798.531491,98.0188953488372
231,1635873798.5658078,98.1671511627907
232,1635873798.615817,98.43987843551797
233,1635873798.6442208,98.16120507399577
234,1635873798.677074,98.26876321353066
235,1635873798.7102444,98.31487843551797
236,1635873798.7400951,97.95375264270614
237,1635873798.776336,98.04849365750529
238,1635873798.8050644,98.09817653276956
239,1635873798.8575275,97.8021934460888
240,1635873798.8715289,98.20798097251586
241,1635873798.90088,98.17243657505286
242,1635873798.904886,98.17243657505286
243,1635873798.9819193,98.06012156448203
244,1635873799.0119522,98.16345137420718
245,1635873799.0463262,97.74101479915433
246,1635873799.0760136,98.29016913319239
247,1635873799.1075923,97.9478065539112
248,1635873799.1425586,97.69357822410149
249,1635873799.1940403,97.86244714587738
