,x,y
0,1635873782.519129,98.56012156448203
1,1635873782.5650554,98.11429704016913
2,1635873782.6004047,98.22978329809725
3,1635873782.6291213,98.42137949260042
4,1635873782.6609054,98.16847251585624
5,1635873782.6945019,98.49405391120507
6,1635873782.7245247,98.75753171247358
7,1635873782.7563553,98.4343287526427
8,1635873782.7912042,98.72383720930233
9,1635873782.8420224,98.56818181818181
10,1635873782.8550415,98.04267970401692
11,1635873782.9001653,98.16067653276956
12,1635873782.9349651,98.13491014799155
13,1635873782.9639506,98.00132135306553
14,1635873782.9992535,98.37275369978859
15,1635873783.0282156,98.53343023255815
16,1635873783.0638502,98.34685517970402
17,1635873783.0930626,98.8193710359408
18,1635873783.124086,98.58377378435517
19,1635873783.1820865,98.55800739957716
20,1635873783.1891007,98.86601479915433
21,1635873783.22016,98.51876321353066
22,1635873783.2693253,98.58377378435517
23,1635873783.3004527,98.80007928118393
24,1635873783.3347275,98.42864693446089
25,1635873783.364034,98.77193446088795
26,1635873783.398823,98.90248414376322
27,1635873783.4289134,98.60438689217759
28,1635873783.4645047,98.69450317124736
29,1635873783.5141592,98.99075052854123
30,1635873783.527634,98.67560782241014
31,1635873783.556849,99.1875
32,1635873783.5926204,99.05655391120507
33,1635873783.6362584,98.65116279069767
34,1635873783.6670713,98.76294926004228
35,1635873783.702466,98.39297040169133
36,1635873783.7316728,98.24326109936575
37,1635873783.7670171,98.51096723044398
38,1635873783.7959077,98.21049154334038
39,1635873783.852872,98.35425475687103
40,1635873783.8598936,98.6843287526427
41,1635873783.895403,98.37711416490487
42,1635873783.9250445,98.5
43,1635873783.974421,98.74220401691332
44,1635873784.0040214,98.39098837209302
45,1635873784.0392876,98.5708245243129
46,1635873784.068448,98.68934989429175
47,1635873784.1039956,98.31474630021141
48,1635873784.1320722,98.63966701902748
49,1635873784.1851244,98.76797040169133
50,1635873784.1981273,98.46220930232558
51,1635873784.227385,98.77920190274841
52,1635873784.2630026,98.77180232558139
53,1635873784.2920277,98.57677061310783
54,1635873784.3421533,98.81157505285412
55,1635873784.3712957,98.70480972515857
56,1635873784.405499,98.79968287526427
57,1635873784.435671,99.07201374207189
58,1635873784.4692235,98.75303911205074
59,1635873784.5216992,98.73506871035941
60,1635873784.534895,98.6911997885835
61,1635873784.5650167,98.1923890063425
62,1635873784.600686,98.23374735729386
63,1635873784.6298227,98.42613636363636
64,1635873784.6609106,98.13424947145877
65,1635873784.708283,98.31091437632135
66,1635873784.7444828,98.26902748414376
67,1635873784.7740061,97.99669661733616
68,1635873784.8041046,98.31699260042284
69,1635873784.861098,98.27893763213531
70,1635873784.8681047,98.01149577167018
71,1635873784.9049225,98.36403276955602
72,1635873784.9339874,98.22079809725159
73,1635873784.9640458,98.02470930232558
74,1635873784.9994543,98.45930232558139
75,1635873785.045025,98.23612579281183
76,1635873785.0797946,98.27999471458774
77,1635873785.108495,98.54135835095137
78,1635873785.1446743,98.3718287526427
79,1635873785.196223,98.2147198731501
80,1635873785.2042253,98.79307610993658
81,1635873785.2387633,98.37936046511628
82,1635873785.2681847,98.54122621564483
83,1635873785.303658,98.79915433403805
84,1635873785.3330526,98.38821353065539
85,1635873785.3649426,98.3093287526427
86,1635873785.4138067,98.24193974630022
87,1635873785.4440699,97.83099894291755
88,1635873785.479867,98.1267177589852
89,1635873785.52952,98.21049154334038
90,1635873785.54353,97.9865221987315
91,1635873785.5727623,98.39138477801268
92,1635873785.6051283,98.22211945031712
93,1635873785.6372466,98.06051797040169
94,1635873785.6680408,98.41847251585624
95,1635873785.7026749,98.16477272727273
96,1635873785.7067158,98.16477272727273
97,1635873785.7833045,98.41662262156449
98,1635873785.8121855,98.17745771670191
99,1635873785.8701663,98.11099365750529
100,1635873785.8771694,98.50660676532769
101,1635873785.908128,98.11284355179704
102,1635873785.9443388,98.38438160676533
103,1635873785.9745452,98.58654862579282
104,1635873786.0031726,98.26096723044398
105,1635873786.0390656,98.68882135306553
106,1635873786.0701082,98.9764799154334
107,1635873786.0741088,98.9764799154334
108,1635873786.1174698,98.65869450317125
109,1635873786.2035666,98.63609936575052
110,1635873786.2156267,98.15301268498943
111,1635873786.2443442,98.45520613107823
112,1635873786.2802596,98.31236786469344
113,1635873786.308867,98.0676532769556
114,1635873786.3401592,98.5166490486258
115,1635873786.373387,98.39006342494714
116,1635873786.4044492,98.10068710359408
117,1635873786.4084513,98.10068710359408
118,1635873786.4386537,98.53012684989429
119,1635873786.5062242,98.05959302325581
120,1635873786.5182247,98.13755285412262
121,1635873786.580949,98.04452959830867
122,1635873786.6154811,98.25409619450318
123,1635873786.6440272,98.57042811839324
124,1635873786.6807613,98.08073467230444
125,1635873786.7105412,98.36178646934461
126,1635873786.7409892,98.36892177589851
127,1635873786.7754424,98.17137949260042
128,1635873786.7794485,98.17137949260042
129,1635873786.8421109,98.49326109936575
130,1635873786.8541286,98.55615750528541
131,1635873786.8840046,98.31633192389006
132,1635873786.9160862,98.76017441860465
133,1635873786.9804513,97.96115221987316
134,1635873787.0165105,98.2551532769556
135,1635873787.0463674,97.84883720930233
136,1635873787.0757773,97.85584038054968
137,1635873787.1122508,98.0860200845666
138,1635873787.1402628,97.89270613107823
139,1635873787.1662722,97.89270613107823
140,1635873787.1915674,98.0321088794926
141,1635873787.220244,98.25753171247358
142,1635873787.2521,97.98401162790698
143,1635873787.2867615,98.09130549682875
144,1635873787.3161561,98.27180232558139
145,1635873787.3806515,97.9563953488372
146,1635873787.416056,98.10015856236787
147,1635873787.4451158,97.71524841437632
148,1635873787.47716,98.04188689217759
149,1635873787.503171,98.04188689217759
150,1635873787.511167,97.99722515856237
151,1635873787.5557342,97.63121035940803
152,1635873787.5890565,98.12513213530656
153,1635873787.6198957,98.05668604651163
154,1635873787.6565096,98.03276955602537
155,1635873787.684968,98.24643234672304
156,1635873787.7164824,98.01281712473573
157,1635873787.7801716,98.10108350951374
158,1635873787.8162732,97.67864693446089
159,1635873787.8667848,97.75673890063425
160,1635873787.8708053,97.75673890063425
161,1635873787.8921552,98.12301797040169
162,1635873787.9265168,97.86548625792811
163,1635873787.9557283,97.90274841437632
164,1635873787.9921231,98.35029069767442
165,1635873788.0196142,97.80946088794926
166,1635873788.0558293,97.88345665961945
167,1635873788.085255,98.12341437632135
168,1635873788.116882,97.66873678646934
169,1635873788.2008302,98.02061310782241
170,1635873788.2158654,97.81104651162791
171,1635873788.2198865,97.81104651162791
172,1635873788.260398,98.23810782241014
173,1635873788.2959588,98.04717230443974
174,1635873788.3243234,97.68551797040169
175,1635873788.3608837,98.12077167019028
