513,-15679
510,-15667
514,-15654
516,-15641
518,-15629
519,-15616
522,-15604
523,-15592
524,-15578
521,-15566
523,-15554
522,-15542
518,-15529
516,-15516
514,-15504
511,-15491
510,-15479
507,-15467
507,-15455
506,-15441
505,-15429
507,-15417
507,-15404
506,-15392
511,-15379
509,-15367
512,-15354
513,-15342
511,-15330
515,-15316
515,-15304
514,-15292
515,-15279
513,-15267
515,-15255
515,-15242
512,-15229
513,-15217
512,-15205
508,-15192
511,-15179
510,-15167
511,-15155
512,-15142
510,-15130
512,-15117
514,-15104
511,-15092
512,-15080
511,-15068
512,-15055
512,-15042
510,-15030
511,-15017
512,-15005
510,-14993
509,-14979
508,-14967
509,-14955
511,-14943
511,-14930
515,-14917
515,-14905
518,-14892
520,-14880
521,-14868
522,-14856
524,-14842
522,-14830
522,-14818
519,-14805
517,-14793
516,-14780
514,-14767
511,-14755
511,-14743
509,-14731
509,-14717
507,-14705
506,-14693
507,-14680
507,-14668
508,-14656
509,-14643
509,-14630
512,-14618
512,-14606
512,-14593
514,-14580
512,-14568
513,-14556
513,-14543
511,-14531
513,-14518
510,-14505
510,-14493
512,-14481
509,-14468
510,-14456
509,-14443
508,-14431
509,-14418
508,-14406
509,-14394
509,-14380
507,-14368
510,-14356
509,-14344
508,-14331
509,-14318
508,-14306
510,-14293
509,-14281
507,-14269
509,-14257
510,-14243
509,-14231
511,-14219
512,-14206
516,-14194
517,-14181
518,-14168
521,-14156
521,-14144
520,-14132
520,-14118
518,-14106
518,-14094
516,-14081
512,-14069
510,-14057
509,-14044
506,-14031
506,-14019
505,-14007
505,-13994
506,-13981
504,-13969
506,-13956
506,-13944
507,-13932
509,-13919
509,-13906
510,-13894
512,-13882
511,-13869
513,-13857
513,-13844
511,-13832
512,-13819
511,-13807
509,-13795
511,-13781
509,-13769
509,-13757
510,-13745
508,-13732
509,-13719
508,-13707
509,-13694
510,-13682
509,-13670
512,-13657
512,-13644
510,-13632
513,-13620
511,-13607
511,-13595
512,-13582
510,-13569
512,-13557
512,-13545
509,-13533
511,-13519
511,-13507
510,-13495
511,-13482
511,-13470
515,-13458
517,-13444
518,-13432
521,-13420
522,-13408
522,-13395
522,-13382
520,-13370
521,-13357
518,-13345
513,-13333
512,-13320
511,-13307
509,-13295
508,-13283
505,-13270
506,-13258
506,-13245
504,-13233
506,-13220
505,-13208
507,-13196
508,-13182
506,-13170
510,-13158
510,-13145
510,-13133
512,-13120
512,-13108
513,-13095
513,-13083
510,-13071
512,-13057
511,-13045
511,-13033
510,-13021
508,-13008
508,-12996
508,-12983
505,-12970
506,-12958
506,-12946
507,-12933
508,-12920
507,-12908
507,-12896
509,-12883
507,-12871
508,-12859
509,-12845
507,-12833
510,-12821
509,-12809
508,-12796
510,-12783
509,-12771
510,-12758
510,-12746
512,-12734
515,-12721
517,-12708
518,-12696
521,-12684
521,-12671
523,-12659
523,-12646
520,-12633
521,-12621
518,-12609
513,-12597
513,-12583
509,-12571
508,-12559
508,-12546
506,-12534
506,-12521
506,-12509
504,-12496
506,-12484
504,-12472
507,-12459
510,-12446
510,-12434
513,-12421
511,-12409
514,-12397
516,-12384
513,-12371
514,-12359
514,-12347
512,-12334
512,-12321
509,-12309
510,-12297
510,-12284
507,-12272
508,-12260
508,-12246
507,-12234
507,-12222
506,-12210
507,-12197
508,-12184
507,-12172
508,-12159
506,-12147
507,-12135
507,-12121
506,-12109
509,-12097
509,-12085
507,-12072
510,-12060
509,-12047
508,-12034
508,-12022
507,-12010
508,-11998
510,-11984
511,-11972
514,-11960
516,-11947
519,-11935
521,-11922
522,-11909
524,-11897
523,-11885
521,-11873
520,-11860
517,-11847
514,-11835
512,-11822
509,-11810
508,-11798
505,-11785
504,-11772
504,-11760
505,-11748
504,-11735
507,-11722
506,-11710
508,-11698
509,-11685
512,-11673
513,-11661
513,-11647
513,-11635
514,-11623
514,-11610
515,-11598
513,-11585
513,-11573
512,-11560
511,-11548
509,-11536
508,-11522
507,-11510
507,-11498
507,-11486
506,-11473
507,-11461
506,-11448
507,-11435
508,-11423
507,-11411
508,-11399
510,-11385
510,-11373
510,-11361
510,-11348
509,-11336
510,-11323
507,-11310
508,-11298
509,-11286
509,-11274
512,-11261
514,-11248
516,-11236
518,-11223
518,-11211
520,-11199
521,-11186
521,-11173
520,-11161
518,-11149
515,-11136
514,-11123
510,-11111
509,-11098
508,-11086
506,-11074
507,-11062
506,-11048
505,-11036
507,-11024
506,-11011
508,-10999
508,-10986
509,-10974
512,-10961
513,-10949
511,-10937
513,-10923
511,-10911
511,-10899
511,-10887
509,-10874
511,-10862
508,-10849
507,-10836
508,-10824
506,-10812
507,-10799
506,-10786
503,-10774
506,-10762
504,-10749
504,-10737
507,-10724
505,-10711
507,-10699
508,-10687
504,-10675
508,-10662
507,-10649
506,-10637
510,-10624
508,-10612
509,-10600
510,-10586
507,-10574
509,-10562
510,-10550
513,-10537
516,-10524
516,-10512
520,-10499
523,-10487
522,-10475
522,-10463
522,-10449
521,-10437
519,-10425
516,-10412
514,-10400
513,-10387
508,-10375
507,-10362
505,-10350
505,-10338
505,-10324
504,-10312
505,-10300
507,-10287
505,-10275
507,-10263
508,-10250
510,-10237
512,-10225
513,-10213
511,-10200
514,-10187
512,-10175
513,-10163
512,-10150
511,-10138
511,-10125
510,-10112
507,-10100
508,-10088
507,-10076
507,-10063
506,-10050
506,-10038
507,-10025
507,-10013
505,-10001
508,-9987
506,-9975
508,-9963
507,-9951
508,-9938
509,-9925
508,-9913
509,-9900
509,-9888
508,-9876
510,-9864
507,-9850
508,-9838
509,-9826
507,-9813
510,-9801
511,-9788
513,-9775
518,-9763
518,-9751
522,-9739
523,-9725
523,-9713
523,-9701
521,-9688
518,-9676
516,-9664
512,-9651
513,-9638
510,-9626
508,-9614
507,-9601
506,-9588
504,-9576
506,-9564
504,-9551
506,-9539
507,-9526
506,-9513
508,-9501
510,-9489
509,-9476
511,-9464
512,-9451
513,-9439
512,-9426
511,-9414
512,-9402
511,-9388
509,-9376
509,-9364
508,-9352
508,-9339
508,-9326
506,-9314
508,-9301
507,-9289
506,-9277
507,-9265
507,-9251
507,-9239
509,-9227
507,-9214
507,-9202
508,-9189
507,-9176
508,-9164
507,-9152
507,-9140
509,-9126
506,-9114
508,-9102
507,-9089
506,-9077
508,-9065
509,-9052
512,-9039
514,-9027
513,-9015
518,-9002
518,-8989
519,-8977
519,-8964
517,-8952
516,-8940
515,-8927
511,-8914
511,-8902
507,-8890
506,-8877
505,-8865
502,-8852
502,-8840
503,-8827
501,-8815
503,-8803
503,-8789
503,-8777
504,-8765
503,-8753
503,-8740
504,-8727
502,-8715
504,-8702
505,-8690
506,-8678
507,-8665
507,-8652
507,-8640
509,-8628
507,-8615
507,-8603
508,-8590
508,-8577
508,-8565
507,-8553
506,-8541
507,-8527
506,-8515
508,-8503
507,-8490
509,-8478
510,-8466
509,-8452
510,-8440
510,-8428
508,-8416
509,-8403
508,-8390
509,-8378
510,-8365
508,-8353
513,-8341
515,-8328
516,-8315
520,-8303
521,-8291
522,-8278
523,-8266
520,-8253
520,-8241
519,-8228
514,-8216
514,-8204
511,-8190
509,-8178
509,-8166
505,-8153
504,-8141
505,-8128
504,-8116
505,-8103
505,-8091
506,-8079
508,-8065
507,-8053
509,-8041
510,-8029
510,-8016
512,-8004
512,-7991
510,-7978
512,-7966
510,-7954
512,-7941
511,-7928
508,-7916
510,-7904
510,-7891
507,-7879
510,-7867
509,-7853
509,-7841
509,-7829
507,-7817
510,-7804
510,-7791
508,-7779
510,-7766
508,-7754
511,-7742
512,-7729
507,-7716
509,-7704
510,-7692
508,-7679
510,-7667
508,-7654
512,-7641
515,-7629
517,-7617
521,-7605
525,-7591
525,-7579
526,-7567
523,-7554
524,-7542
522,-7529
517,-7517
515,-7504
514,-7492
510,-7480
510,-7467
506,-7454
507,-7442
507,-7429
506,-7417
507,-7405
506,-7392
508,-7379
508,-7367
507,-7355
511,-7342
512,-7329
513,-7317
515,-7305
513,-7292
515,-7280
514,-7268
511,-7254
514,-7242
512,-7230
512,-7218
511,-7205
508,-7192
509,-7180
508,-7167
506,-7155
508,-7143
508,-7129
510,-7117
509,-7105
508,-7093
508,-7080
509,-7068
507,-7055
509,-7042
509,-7030
509,-7018
511,-7006
510,-6992
509,-6980
510,-6968
509,-6955
510,-6943
508,-6930
510,-6917
512,-6905
513,-6893
514,-6881
518,-6868
521,-6855
524,-6843
524,-6830
525,-6818
525,-6806
523,-6793
520,-6780
518,-6768
515,-6756
512,-6743
510,-6730
508,-6718
508,-6706
505,-6693
505,-6681
505,-6669
503,-6655
504,-6643
506,-6631
506,-6618
508,-6606
508,-6593
510,-6581
511,-6568
510,-6556
513,-6544
513,-6530
513,-6518
513,-6506
512,-6494
513,-6481
512,-6469
509,-6456
512,-6443
509,-6431
510,-6419
510,-6407
509,-6393
511,-6381
511,-6369
509,-6356
510,-6344
511,-6331
510,-6318
511,-6306
510,-6294
511,-6282
513,-6269
510,-6256
512,-6244
512,-6231
512,-6219
512,-6207
509,-6194
512,-6181
512,-6169
510,-6157
511,-6144
514,-6131
513,-6119
517,-6106
517,-6094
521,-6082
522,-6070
522,-6056
523,-6044
522,-6032
518,-6019
518,-6007
514,-5994
514,-5982
512,-5969
508,-5957
507,-5945
506,-5931
502,-5919
504,-5907
502,-5895
504,-5882
506,-5870
504,-5857
508,-5844
507,-5832
506,-5820
507,-5807
506,-5794
506,-5782
508,-5770
504,-5757
507,-5745
507,-5732
504,-5719
507,-5707
504,-5695
