512,13
509,25
511,37
509,50
509,63
511,75
509,87
507,100
509,112
508,125
509,137
509,150
508,162
511,174
513,188
513,200
519,212
519,224
523,237
524,250
523,262
526,275
522,287
519,299
520,312
516,325
516,337
515,349
510,362
512,374
509,387
507,400
509,412
507,424
509,436
510,450
508,462
512,474
511,487
511,499
513,511
512,525
512,537
512,549
509,561
512,574
510,587
511,599
513,612
509,624
511,636
511,649
508,662
510,674
509,686
510,699
511,711
508,724
509,736
511,749
509,761
511,773
511,787
513,799
516,811
515,824
518,836
520,849
518,861
519,874
516,886
517,898
517,911
512,924
512,936
513,948
510,961
511,973
509,986
511,999
511,1011
511,1023
512,1035
513,1049
513,1061
514,1073
510,1086
513,1098
512,1110
508,1124
509,1136
509,1148
508,1160
508,1173
505,1186
507,1198
508,1211
507,1223
508,1235
509,1248
510,1261
511,1273
508,1285
511,1298
510,1310
510,1323
511,1336
509,1348
508,1360
509,1372
509,1386
512,1398
515,1410
517,1423
522,1435
522,1448
524,1460
524,1473
523,1485
523,1497
521,1511
520,1523
518,1535
514,1547
514,1560
512,1572
509,1585
509,1598
507,1610
508,1622
509,1635
507,1648
509,1660
510,1672
508,1685
510,1697
510,1709
513,1723
514,1735
514,1747
514,1759
514,1772
510,1785
512,1797
511,1810
511,1822
513,1834
510,1848
510,1860
510,1872
508,1884
509,1897
508,1909
508,1922
509,1935
506,1947
508,1959
507,1971
507,1985
509,1997
508,2009
510,2022
514,2034
514,2047
515,2059
515,2072
515,2084
514,2096
513,2109
512,2122
512,2134
510,2147
509,2159
508,2171
507,2184
508,2197
507,2209
507,2221
508,2234
508,2247
508,2259
510,2271
508,2284
509,2296
509,2308
508,2322
509,2334
508,2346
508,2359
508,2371
506,2384
508,2396
507,2409
507,2421
508,2433
508,2447
510,2459
509,2471
507,2483
507,2496
507,2508
505,2521
505,2534
503,2546
503,2558
503,2570
504,2584
506,2596
507,2608
509,2621
512,2633
511,2646
515,2659
515,2671
513,2683
513,2695
513,2708
510,2721
509,2733
505,2746
504,2758
503,2770
502,2783
502,2796
502,2808
502,2820
503,2833
502,2846
505,2858
506,2871
506,2883
509,2895
509,2907
509,2921
510,2933
509,2945
511,2958
511,2970
510,2983
511,2995
511,3008
510,3020
512,3032
510,3046
511,3058
512,3070
512,3082
512,3095
512,3107
511,3120
513,3133
509,3145
511,3157
510,3170
509,3183
510,3195
511,3207
513,3220
515,3232
515,3245
518,3258
519,3270
520,3282
520,3294
519,3307
516,3320
516,3332
513,3345
513,3357
511,3369
510,3383
511,3395
508,3407
508,3419
508,3432
507,3445
508,3457
507,3470
508,3482
509,3494
507,3506
509,3520
509,3532
508,3544
509,3557
509,3569
508,3582
510,3594
508,3607
508,3619
508,3631
506,3645
508,3657
507,3669
505,3682
507,3694
506,3706
507,3719
507,3732
505,3744
507,3756
507,3769
506,3782
508,3794
505,3806
508,3819
510,3831
507,3844
509,3857
510,3869
509,3881
512,3893
511,3906
514,3919
515,3931
513,3944
515,3956
514,3968
512,3982
513,3994
510,4006
511,4018
512,4031
509,4044
509,4056
509,4069
507,4081
508,4093
506,4105
508,4119
508,4131
506,4143
508,4156
507,4168
507,4181
510,4194
509,4206
511,4218
513,4230
511,4244
513,4256
514,4268
511,4281
514,4293
512,4305
513,4318
514,4331
511,4343
513,4355
513,4368
509,4381
511,4393
508,4405
510,4418
510,4430
507,4443
510,4456
510,4468
507,4480
510,4493
508,4505
509,4518
510,4530
508,4543
509,4555
510,4567
509,4581
511,4593
511,4605
514,4617
517,4630
517,4643
519,4655
519,4668
516,4680
516,4692
513,4704
513,4718
512,4730
509,4742
510,4755
509,4767
506,4780
506,4793
504,4805
506,4817
507,4829
507,4843
508,4855
509,4867
508,4880
509,4892
507,4904
508,4917
509,4930
507,4942
508,4954
505,4967
505,4980
505,4992
503,5005
503,5017
505,5029
504,5042
505,5055
505,5067
506,5079
508,5092
507,5104
508,5117
510,5129
509,5142
511,5154
510,5166
510,5180
510,5192
509,5204
509,5216
